datetime,latitude,longitude,type,severity,zone
2025-07-15 05:58:47.009516,-8.005476519143922,-34.865204801008346,Furto,2,Casa Forte
2025-09-09 04:18:47.009516,-8.03933159953643,-34.91517898596963,Tráfico,2,Casa Forte
2025-01-05 05:34:47.009516,-8.059391740915695,-34.93077604317908,Agressão,2,Casa Forte
2025-01-26 06:00:47.009516,-8.050021257837301,-34.89813005951142,Furto,5,Várzea
2025-01-20 04:40:47.009516,-8.087512232019092,-34.89678490254221,Furto,5,Centro
2025-01-30 17:09:47.009516,-8.03186454020934,-34.932355382240935,Tráfico,2,Santo Amaro
2024-12-13 00:54:47.009516,-8.0235300081303,-34.90525883589712,Homicídio,4,Várzea
2024-11-04 19:29:47.009516,-8.063562709984993,-34.88802047194842,Tráfico,4,Imbiribeira
2025-06-04 16:47:47.009516,-8.064101264432786,-34.889188198149455,Furto,3,Casa Forte
2025-06-28 23:41:47.009516,-8.042023653110439,-34.88487136439847,Tráfico,3,Boa Viagem
2025-05-29 09:26:47.009516,-8.06310159208122,-34.891271058095874,Furto,1,Imbiribeira
2025-03-05 13:44:47.009516,-8.051983978438775,-34.9152102597781,Roubo,5,Centro
2025-07-16 06:18:47.009516,-7.9870083463250054,-34.91541701879947,Homicídio,4,Imbiribeira
2024-12-27 14:04:47.009516,-8.057410771022381,-34.935968541939815,Roubo,3,Imbiribeira
2025-04-16 05:35:47.009516,-8.060750204560637,-34.846456748824444,Roubo,3,Várzea
2025-07-17 01:50:47.009516,-8.069426254169056,-34.89959648906142,Homicídio,4,Santo Amaro
2025-06-21 11:17:47.009516,-8.027674240855003,-34.90674559167385,Roubo,4,Santo Amaro
2025-06-27 23:19:47.009516,-8.055436725196543,-34.92786376244357,Agressão,1,Centro
2025-03-21 10:42:47.009516,-8.069481191149643,-34.81193026293017,Roubo,4,Casa Forte
2025-09-11 03:16:47.009516,-8.01036087903181,-34.93219984096669,Furto,4,Imbiribeira
2024-11-25 20:20:47.009516,-8.007411909864592,-34.91286543776818,Homicídio,4,Imbiribeira
2025-05-18 08:31:47.009516,-8.068012706972162,-34.887524894911415,Tráfico,2,Casa Forte
2024-09-28 22:30:47.009516,-8.105996198540819,-34.88199361102767,Furto,1,Centro
2025-01-10 10:24:47.009516,-8.019774589304893,-34.87126203834353,Agressão,3,Boa Viagem
2024-11-15 08:10:47.009516,-8.0705388947728,-34.84577174476692,Homicídio,4,Várzea
2025-08-04 05:58:47.009516,-8.026281232025118,-34.884815270336176,Roubo,1,Boa Viagem
2025-07-02 06:02:47.009516,-8.109103114531356,-34.931680923999,Roubo,5,Boa Viagem
2025-02-09 13:26:47.009516,-8.023222079851022,-34.907708353753655,Furto,4,Afogados
2025-03-19 08:58:47.009516,-8.086335157878423,-34.89076502882458,Furto,1,Centro
2025-06-07 11:00:47.009516,-8.028077076428005,-34.837953218754826,Homicídio,5,Boa Viagem
2025-04-27 20:35:47.009516,-8.049571807964908,-34.94193416435273,Furto,3,Afogados
2025-04-03 09:41:47.009516,-8.0786181825819,-34.86392270484324,Furto,1,Boa Viagem
2025-04-18 06:15:47.009516,-8.062211089387803,-34.894602568913605,Homicídio,5,Boa Viagem
2024-12-26 15:55:47.009516,-8.0294104462913,-34.874865083943114,Furto,4,Imbiribeira
2025-07-16 19:01:47.009516,-8.046823166406543,-34.90305984149908,Homicídio,1,Santo Amaro
2024-11-15 21:04:47.009516,-8.032467610585826,-34.92527297890379,Agressão,3,Várzea
2025-01-23 15:14:47.009516,-7.990706782464536,-34.87747381661796,Furto,2,Centro
2025-04-08 03:56:47.009516,-8.096927248351331,-34.88036706918683,Furto,4,Centro
2024-12-10 13:38:47.009516,-8.001483622750943,-34.87083829102781,Furto,4,Afogados
2024-09-29 03:13:47.009516,-8.046869321874304,-34.900399139061356,Roubo,3,Várzea
2025-06-07 02:44:47.009516,-8.076963521449695,-34.91799466069959,Furto,1,Boa Viagem
2025-08-13 14:21:47.009516,-8.08990940877217,-34.94676360985071,Homicídio,2,Várzea
2025-03-05 13:06:47.009516,-8.055673611723313,-34.87541880195582,Roubo,3,Imbiribeira
2025-01-31 15:41:47.009516,-8.022350496642266,-34.88728331552668,Roubo,5,Imbiribeira
2025-07-11 23:12:47.009516,-8.053826473611327,-34.92897347898592,Furto,5,Casa Forte
2024-11-14 19:57:47.009516,-8.00466535209258,-34.9161572101989,Tráfico,2,Casa Forte
2024-10-25 04:39:47.009516,-8.093535270701548,-34.91400276435854,Roubo,3,Afogados
2025-02-02 13:40:47.009516,-8.050362668435382,-34.94448953295947,Homicídio,5,Santo Amaro
2025-08-13 01:15:47.009516,-8.087571803332395,-34.92453047189815,Furto,4,Várzea
2025-03-15 06:10:47.009516,-8.039091043521251,-34.93401491070419,Homicídio,5,Boa Viagem
2025-03-28 15:22:47.009516,-8.023393378297081,-34.91237437035664,Tráfico,1,Santo Amaro
2025-02-03 08:48:47.009516,-8.062622853810431,-34.922160924949885,Furto,2,Boa Viagem
2025-04-23 01:09:47.009516,-8.128126415698814,-34.948810147626,Homicídio,2,Boa Viagem
2025-09-07 16:59:47.009516,-8.044031555596106,-34.839322293082915,Homicídio,3,Afogados
2025-07-17 16:28:47.009516,-8.036897843447996,-34.86242377806912,Furto,5,Boa Viagem
2025-08-23 14:58:47.009516,-8.03787115735115,-34.923370582645596,Agressão,3,Imbiribeira
2025-02-17 09:07:47.009516,-8.012926534245336,-34.89182735810039,Agressão,4,Várzea
2025-09-04 14:18:47.009516,-8.082131610389473,-34.88747604730536,Tráfico,2,Várzea
2025-05-11 00:11:47.009516,-8.029593516836487,-34.8642674243568,Roubo,3,Imbiribeira
2025-08-05 07:16:47.009516,-8.014224774625662,-34.924558150799804,Roubo,3,Boa Viagem
2025-08-14 02:42:47.009516,-8.103357627520197,-34.867236796480526,Furto,4,Casa Forte
2024-12-19 18:38:47.009516,-8.040410445222431,-34.916437159126204,Furto,1,Centro
2025-03-16 11:27:47.009516,-8.06512539493023,-34.94007587212506,Furto,4,Várzea
2025-08-04 16:12:47.009516,-8.05244568019305,-34.87827590322056,Furto,4,Boa Viagem
2024-10-30 23:57:47.009516,-8.03956970549385,-34.86127724727633,Agressão,4,Centro
2025-03-19 05:07:47.009516,-8.064616856923408,-34.822362730794076,Tráfico,5,Santo Amaro
2025-03-06 18:05:47.009516,-8.070271242374849,-34.935991757952706,Homicídio,2,Boa Viagem
2025-09-23 06:25:47.009516,-8.04897542747536,-34.879032409447575,Homicídio,5,Casa Forte
2025-08-21 10:04:47.009516,-8.082617378165885,-34.912294037313806,Agressão,5,Santo Amaro
2025-05-10 09:34:47.009516,-8.082574753866556,-34.876499238684275,Tráfico,5,Imbiribeira
2025-07-22 14:15:47.009516,-8.029618801511306,-34.944114686536935,Furto,3,Casa Forte
2025-04-24 02:58:47.009516,-8.08446382105476,-34.937883093270955,Roubo,2,Várzea
2024-10-06 02:33:47.009516,-8.030010624972725,-34.923276244694996,Agressão,3,Casa Forte
2025-01-23 19:03:47.009516,-8.036122261214382,-34.897631078629956,Agressão,5,Afogados
2025-09-18 20:52:47.009516,-8.10177420186372,-34.91923243799615,Furto,5,Casa Forte
2025-01-10 03:12:47.009516,-8.070326939570071,-34.8802283696826,Agressão,3,Centro
2024-11-16 00:51:47.009516,-8.01417671790858,-34.86919316145226,Homicídio,5,Várzea
2025-05-25 14:50:47.009516,-8.07943496593419,-34.88201267376264,Furto,5,Centro
2024-10-08 10:20:47.009516,-8.063932127869283,-34.85143637081017,Homicídio,4,Casa Forte
2024-11-06 01:03:47.009516,-8.036138173202444,-34.88752520111634,Furto,1,Centro
2025-08-07 01:52:47.009516,-8.026498284721523,-34.9365069013102,Roubo,1,Santo Amaro
2025-08-26 10:06:47.009516,-8.057546166581336,-34.85909870459385,Homicídio,1,Centro
2025-01-20 05:34:47.009516,-8.06792530584075,-34.91815468706818,Furto,2,Imbiribeira
2025-02-17 12:27:47.009516,-8.007328904149045,-34.87268744500943,Agressão,2,Várzea
2024-11-28 02:20:47.009516,-7.997833010086073,-34.85278797350335,Agressão,1,Boa Viagem
2024-12-20 21:49:47.009516,-8.020634258476546,-34.886299359678084,Tráfico,1,Santo Amaro
2025-08-30 09:42:47.009516,-8.04744045572305,-34.944884764394935,Furto,4,Centro
2025-03-10 13:16:47.009516,-8.074247971649228,-34.927546364995294,Roubo,4,Afogados
2025-06-28 06:22:47.009516,-8.074913332196697,-34.86031766599344,Tráfico,3,Santo Amaro
2025-05-10 02:31:47.009516,-8.034324576842028,-34.90507368056928,Agressão,2,Várzea
2025-06-28 03:24:47.009516,-8.03744805337334,-34.89761279395174,Roubo,2,Afogados
2025-07-27 12:27:47.009516,-8.007952042211608,-34.87723526751509,Furto,1,Imbiribeira
2025-08-16 16:14:47.009516,-8.030486497223917,-34.87911031413759,Agressão,2,Afogados
2025-06-20 18:27:47.009516,-8.095092409052794,-34.891636005628435,Tráfico,4,Boa Viagem
2025-06-25 07:45:47.009516,-8.018441571468314,-34.90626005113661,Agressão,4,Boa Viagem
2025-03-21 13:21:47.009516,-8.079941818819433,-34.90938005337197,Homicídio,1,Centro
2025-01-19 00:15:47.009516,-8.061519138158571,-34.874263035241256,Tráfico,1,Centro
2025-03-01 09:13:47.009516,-8.04249399381245,-34.88339291406796,Agressão,5,Casa Forte
2025-02-05 02:06:47.009516,-7.990129975306481,-34.90771900001853,Tráfico,3,Boa Viagem
2024-09-29 22:20:47.009516,-7.9567024433198394,-34.8675366306102,Furto,1,Centro
2024-12-03 09:05:47.009516,-8.031798308225916,-34.903871023453895,Homicídio,1,Santo Amaro
2025-05-23 14:47:47.009516,-8.055495898561613,-34.92554986523003,Homicídio,1,Centro
2025-09-12 13:35:47.009516,-8.033964830545584,-34.9227691209671,Agressão,4,Centro
2025-05-27 06:47:47.009516,-8.023370337223785,-34.92936222508929,Tráfico,3,Santo Amaro
2025-05-03 07:25:47.009516,-8.059620028766716,-34.90817230049811,Tráfico,5,Santo Amaro
2025-01-20 22:22:47.009516,-7.996143659322631,-34.86298827164991,Tráfico,1,Santo Amaro
2025-04-04 04:13:47.009516,-8.043097877224259,-34.92415285543091,Homicídio,2,Várzea
2025-07-09 11:12:47.009516,-8.03506770732726,-34.89434572716946,Agressão,3,Afogados
2025-01-30 03:32:47.009516,-8.030022272438368,-34.91970068036882,Tráfico,1,Santo Amaro
2025-08-21 10:40:47.009516,-8.037352401681567,-34.90780927123814,Agressão,4,Boa Viagem
2025-04-06 05:03:47.009516,-8.024831784985912,-34.945301236359555,Roubo,4,Várzea
2024-11-04 11:27:47.009516,-8.068517595596408,-34.9066161468747,Furto,2,Afogados
2025-01-25 14:35:47.009516,-8.066749052618382,-34.90581116139415,Furto,5,Várzea
2025-08-04 20:30:47.009516,-8.083004626989151,-34.88379136167893,Furto,5,Imbiribeira
2025-02-11 07:28:47.009516,-8.036814963081394,-34.89330157260234,Tráfico,2,Centro
2025-06-24 06:13:47.009516,-8.026631904894638,-34.93595176374856,Furto,2,Casa Forte
2024-12-29 23:58:47.009516,-8.036266814015445,-34.867474052678695,Tráfico,3,Santo Amaro
2024-12-03 06:54:47.009516,-7.999765226999575,-34.89369090879334,Furto,4,Santo Amaro
2025-08-17 12:26:47.009516,-8.050167880564873,-34.894048194484675,Homicídio,4,Casa Forte
2025-05-14 06:31:47.009516,-8.029937750332225,-34.90027547060155,Tráfico,3,Boa Viagem
2025-08-09 12:59:47.009516,-8.08275102628418,-34.91553272341667,Tráfico,2,Casa Forte
2025-03-07 21:56:47.009516,-8.061612991074233,-34.89346592980754,Agressão,2,Imbiribeira
2024-10-20 14:48:47.009516,-8.029133867273027,-34.88573234692214,Furto,2,Afogados
2024-12-29 01:05:47.009516,-8.024526936677706,-34.95240687074037,Homicídio,4,Casa Forte
2025-02-09 02:32:47.009516,-8.058819008429927,-34.91616282512038,Homicídio,5,Afogados
2025-05-07 20:47:47.009516,-8.052147977555743,-34.907648409112106,Agressão,2,Imbiribeira
2025-01-21 23:56:47.009516,-8.095536212400425,-34.89231488182917,Roubo,1,Imbiribeira
2024-10-02 13:00:47.009516,-8.0607108760242,-34.86420066982218,Furto,5,Centro
2025-03-19 11:06:47.009516,-8.023288505094406,-34.9231522244379,Roubo,1,Santo Amaro
2025-06-07 09:16:47.009516,-8.032743849516804,-34.914938855404536,Homicídio,1,Santo Amaro
2025-09-15 23:08:47.009516,-8.034980028358564,-34.915376023319396,Tráfico,2,Imbiribeira
2024-11-05 01:50:47.009516,-8.048506789384572,-34.92404582770313,Agressão,1,Várzea
2025-02-08 09:51:47.009516,-8.049788105241156,-34.91041559485337,Homicídio,2,Várzea
2025-06-30 12:58:47.009516,-8.069809634184205,-34.876875933400356,Furto,1,Afogados
2025-01-01 06:39:47.009516,-8.029035147393925,-34.93161506486093,Agressão,3,Boa Viagem
2025-04-07 21:54:47.009516,-8.03737081166832,-34.88716556814541,Roubo,4,Boa Viagem
2025-09-25 05:11:47.009516,-8.035239434560216,-34.951057066900546,Tráfico,5,Boa Viagem
2025-05-09 05:34:47.009516,-8.065781045280028,-34.91684013989327,Agressão,5,Afogados
2024-10-12 04:16:47.009516,-8.114600287596138,-34.90988467900654,Agressão,1,Boa Viagem
2024-11-12 14:29:47.009516,-8.01708541864739,-34.84975420981257,Homicídio,3,Várzea
2025-01-09 13:11:47.009516,-8.064365123680252,-34.908244069142576,Tráfico,2,Boa Viagem
2025-09-08 07:46:47.009516,-8.075883272921294,-34.966037304203525,Tráfico,5,Boa Viagem
2025-03-09 03:27:47.009516,-8.029195632642582,-34.95996666720583,Tráfico,4,Imbiribeira
2024-10-16 21:46:47.009516,-8.061760379197574,-34.8989791124096,Tráfico,2,Centro
2025-07-03 13:54:47.009516,-8.018201908478602,-34.8815868743263,Tráfico,2,Imbiribeira
2025-02-01 13:27:47.009516,-8.0314898215127,-34.88873632427118,Homicídio,5,Centro
2025-02-24 04:10:47.009516,-8.029492920303987,-34.89497289682597,Tráfico,4,Imbiribeira
2024-10-21 19:00:47.009516,-8.090978671336016,-34.865132212074826,Homicídio,5,Santo Amaro
2024-11-21 05:27:47.009516,-8.01364168043841,-34.91618773662211,Homicídio,3,Casa Forte
2025-05-05 07:47:47.009516,-8.042162484062985,-34.87315268331919,Tráfico,3,Afogados
2024-12-19 06:24:47.009516,-8.061078314177387,-34.94896044655079,Roubo,5,Centro
2024-11-25 10:37:47.009516,-8.045698345979734,-34.92714843498814,Furto,5,Boa Viagem
2025-01-26 21:49:47.009516,-8.10328705698695,-34.95421124184795,Tráfico,2,Boa Viagem
2025-07-19 20:17:47.009516,-8.03774041565558,-34.90824535902009,Furto,1,Casa Forte
2025-09-12 16:56:47.009516,-8.080881145245463,-34.90138783651799,Homicídio,4,Boa Viagem
2025-04-03 00:02:47.009516,-8.090580108575306,-34.8965769552332,Roubo,4,Imbiribeira
2024-12-14 12:52:47.009516,-8.095670775586537,-34.898143499413386,Homicídio,4,Imbiribeira
2025-09-11 17:08:47.009516,-8.016619348750304,-34.92782659992435,Roubo,1,Casa Forte
2025-08-10 22:50:47.009516,-8.068877901810785,-34.90570722533239,Homicídio,5,Casa Forte
2025-03-26 17:56:47.009516,-8.003988168702506,-34.94492340005817,Agressão,1,Imbiribeira
2025-09-19 15:37:47.009516,-8.06607404389157,-34.85910313074603,Agressão,2,Santo Amaro
2024-11-18 02:18:47.009516,-8.10122073872779,-34.90910878218694,Agressão,5,Imbiribeira
2025-01-22 08:22:47.009516,-8.083495733198461,-34.91466658357131,Roubo,3,Afogados
2025-08-21 09:38:47.009516,-8.012925651399792,-34.85233179014668,Homicídio,1,Afogados
2025-05-07 20:59:47.009516,-8.0546769453381,-34.937267396006476,Furto,1,Afogados
2024-10-05 20:11:47.009516,-8.066448618894718,-34.933767613420954,Roubo,4,Afogados
2025-03-27 20:55:47.009516,-8.045199453224416,-34.932886609746056,Roubo,2,Casa Forte
2025-01-30 23:18:47.009516,-8.034946517914975,-34.902036141450985,Roubo,1,Várzea
2025-09-21 12:22:47.009516,-8.016478035522926,-34.88705105111087,Homicídio,5,Boa Viagem
2025-02-22 15:31:47.009516,-8.006545023103213,-34.87780973595646,Roubo,5,Casa Forte
2025-06-02 04:23:47.009516,-8.060793059373673,-34.82284014047515,Agressão,3,Santo Amaro
2024-12-29 15:09:47.009516,-8.089781430582462,-34.96748297362602,Furto,1,Casa Forte
2025-03-09 21:16:47.009516,-8.0624039548337,-34.88173793232627,Homicídio,2,Imbiribeira
2025-02-12 17:45:47.009516,-8.042191584802515,-34.91671391717716,Furto,3,Boa Viagem
2025-07-05 02:51:47.009516,-8.078912767786319,-34.917592454466664,Homicídio,3,Afogados
2025-06-23 02:15:47.009516,-8.078714527446852,-34.91859316384762,Homicídio,4,Imbiribeira
2025-02-23 06:21:47.009516,-8.039686363553503,-34.927263090124235,Homicídio,3,Várzea
2025-03-31 11:47:47.009516,-8.051459570547115,-34.849464254961894,Homicídio,1,Centro
2025-08-17 14:11:47.009516,-8.049016090137654,-34.874731080189584,Furto,2,Imbiribeira
2024-12-27 22:26:47.009516,-8.072754860041004,-34.89930412064328,Agressão,3,Várzea
2025-03-30 17:02:47.009516,-8.056912021426173,-34.85946952742539,Furto,1,Santo Amaro
2025-03-08 20:51:47.009516,-8.07772699432805,-34.94537586895896,Agressão,5,Imbiribeira
2025-08-28 15:39:47.009516,-8.023294047666257,-34.93992115393993,Homicídio,5,Centro
2025-04-11 04:20:47.009516,-8.018942519958289,-34.96533903196584,Roubo,2,Várzea
2025-09-09 13:36:47.009516,-8.105385635867144,-34.920982436203694,Homicídio,5,Boa Viagem
2025-07-04 02:26:47.009516,-8.077885325805774,-34.89514904419885,Homicídio,5,Boa Viagem
2025-02-16 08:13:47.009516,-8.094895877652704,-34.89691424266203,Homicídio,5,Centro
2025-08-19 07:54:47.009516,-8.069500718032208,-34.8955197426682,Tráfico,3,Boa Viagem
2024-11-13 14:29:47.009516,-8.052503139093712,-34.94233170493198,Tráfico,4,Imbiribeira
2024-10-28 23:40:47.009516,-8.093489356590956,-34.87590535772158,Agressão,5,Centro
2024-11-30 03:42:47.009516,-8.07765579439376,-34.89281117445283,Roubo,1,Várzea
2024-10-11 03:53:47.009516,-8.080118721162446,-34.87800837155602,Tráfico,5,Várzea
2025-05-31 03:53:47.009516,-8.043781980118032,-34.9567828653277,Agressão,1,Boa Viagem
2024-10-11 16:28:47.009516,-8.047919669888913,-34.89065527423607,Furto,5,Boa Viagem
2025-04-11 19:18:47.009516,-8.071652126600119,-34.93563295719753,Tráfico,4,Santo Amaro
2025-06-21 17:31:47.009516,-8.044695373835818,-34.911919697576536,Furto,3,Casa Forte
2025-07-24 05:50:47.009516,-8.066400402537619,-34.88396905304091,Furto,1,Centro
2025-03-31 05:25:47.009516,-8.058149653309782,-34.89726719181232,Furto,1,Afogados
2024-10-30 22:46:47.009516,-7.999796437291044,-34.92554619939338,Tráfico,3,Santo Amaro
2025-01-09 18:18:47.009516,-8.00978616844629,-34.899811805314464,Furto,4,Santo Amaro
2024-11-04 12:38:47.009516,-8.088987437107829,-34.945946059457306,Agressão,3,Várzea
2025-08-17 23:10:47.009516,-8.025108027463626,-34.86549197812305,Agressão,2,Casa Forte
2025-07-07 21:43:47.009516,-8.025658103365252,-34.90615852058489,Agressão,3,Boa Viagem
2025-04-25 09:37:47.009516,-8.08444789866258,-34.866443501672336,Tráfico,1,Imbiribeira
2025-09-21 23:39:47.009516,-8.025436670687355,-34.91579595061288,Tráfico,2,Várzea
2025-08-06 06:20:47.009516,-8.003862042447624,-34.915707279652196,Homicídio,2,Várzea
2024-10-15 20:51:47.009516,-8.083676344187333,-34.92292560359913,Roubo,5,Afogados
2025-02-27 00:00:47.009516,-8.077525084630429,-34.873714782049205,Homicídio,3,Santo Amaro
2025-06-17 00:53:47.009516,-8.019470155994696,-34.921282934719855,Furto,1,Santo Amaro
2025-01-21 15:11:47.009516,-8.041855140675231,-34.88066213702754,Tráfico,2,Boa Viagem
2024-12-31 04:20:47.009516,-8.033455711742816,-34.911473571930074,Tráfico,4,Santo Amaro
2025-08-27 05:23:47.009516,-8.039782323507985,-34.95927889899675,Furto,1,Afogados
2025-08-11 03:22:47.009516,-8.038279122372156,-34.91710942203359,Tráfico,5,Casa Forte
2025-07-07 11:34:47.009516,-8.089794163849334,-34.935373246430885,Tráfico,5,Afogados
2024-11-18 18:23:47.009516,-8.018580468801357,-34.898982918289526,Agressão,1,Santo Amaro
2025-03-27 19:16:47.009516,-8.014912300227168,-34.93571223207023,Roubo,3,Centro
2025-09-19 19:14:47.009516,-8.056881722322041,-34.87222074697856,Homicídio,1,Imbiribeira
2024-11-17 03:37:47.009516,-8.051304308494416,-34.90273227581059,Furto,4,Casa Forte
2024-12-26 15:12:47.009516,-8.095933225076672,-34.90532787984276,Agressão,5,Imbiribeira
2025-06-10 08:29:47.009516,-8.034572357319465,-34.88032323586637,Furto,5,Várzea
2024-12-14 15:25:47.009516,-8.032838276748576,-34.87108279197772,Homicídio,1,Afogados
2025-05-09 09:44:47.009516,-8.05186573050998,-34.90060296255309,Roubo,5,Casa Forte
2025-03-05 15:07:47.009516,-8.016269399203885,-34.923136008986475,Tráfico,4,Casa Forte
2025-04-03 11:35:47.009516,-8.060022316929398,-34.953219088483365,Homicídio,2,Boa Viagem
2025-08-15 11:39:47.009516,-8.033061822223193,-34.92058149271105,Homicídio,3,Casa Forte
2025-03-09 17:02:47.009516,-8.080589930160764,-34.918516367399434,Furto,1,Casa Forte
2025-07-10 15:00:47.009516,-8.050706564526228,-34.89678827641023,Tráfico,1,Várzea
2025-04-05 15:46:47.009516,-8.055230627737085,-34.91035440643414,Tráfico,1,Várzea
2025-02-02 09:15:47.009516,-8.043240762338772,-34.879362010838456,Tráfico,4,Santo Amaro
2025-05-12 09:47:47.009516,-8.061085807865002,-34.91838949813812,Agressão,5,Várzea
2024-10-12 07:25:47.009516,-8.05394417787015,-34.901711235005585,Homicídio,2,Afogados
2024-10-03 13:55:47.009516,-8.025218584856756,-34.864480376704094,Homicídio,3,Santo Amaro
2025-02-25 22:06:47.009516,-8.063102927117146,-34.88974524358135,Agressão,4,Imbiribeira
2025-01-16 04:41:47.009516,-8.098197313022162,-34.90180112625065,Roubo,4,Centro
2025-03-04 22:36:47.009516,-7.997512482873838,-34.91805833325805,Agressão,3,Imbiribeira
2025-09-13 06:45:47.009516,-8.008556377639286,-34.91899694190145,Roubo,2,Várzea
2025-07-05 14:22:47.009516,-8.088767880853169,-34.925518397588554,Furto,1,Casa Forte
2025-07-14 15:56:47.009516,-8.029308765842645,-34.916230205973484,Furto,1,Várzea
2024-11-11 23:16:47.009516,-8.06508924311654,-34.87733002483767,Homicídio,1,Afogados
2025-03-26 01:55:47.009516,-8.042095383540069,-34.906656648138764,Agressão,2,Casa Forte
2025-02-07 09:43:47.009516,-8.041173276129596,-34.94049319208143,Agressão,5,Centro
2025-07-20 05:01:47.009516,-8.05703223400949,-34.84695492120821,Agressão,5,Várzea
2025-02-03 06:52:47.009516,-8.073512969967593,-34.890401044265644,Agressão,4,Casa Forte
2025-07-14 10:23:47.009516,-8.070716231569488,-34.942208302015395,Tráfico,1,Santo Amaro
2025-01-14 20:51:47.009516,-8.077485757464437,-34.91325546781722,Tráfico,5,Imbiribeira
2025-03-10 12:58:47.009516,-8.074954666246914,-34.89667340851515,Furto,4,Centro
2025-06-01 20:31:47.009516,-8.052015348701481,-34.848862237201075,Tráfico,1,Afogados
2025-07-17 01:25:47.009516,-8.071472799673323,-34.933243373747764,Roubo,4,Boa Viagem
2025-08-19 06:49:47.009516,-8.029538438028622,-34.87071877841932,Agressão,4,Centro
2025-07-17 09:52:47.009516,-8.005382615339922,-34.85801540719083,Tráfico,2,Boa Viagem
2024-10-23 08:09:47.009516,-8.067401597241101,-34.91885962915224,Furto,4,Santo Amaro
2025-05-05 11:46:47.009516,-8.04281786498394,-34.90832540856581,Tráfico,4,Várzea
2024-11-25 05:34:47.009516,-8.035009446690912,-34.931089277421215,Roubo,5,Centro
2025-08-25 17:46:47.009516,-8.035839931872422,-34.90610383423241,Homicídio,2,Centro
2024-09-30 18:36:47.009516,-8.047721341962518,-34.901097699230284,Agressão,1,Afogados
2025-08-14 09:50:47.009516,-8.027719527449209,-34.88021050005753,Tráfico,4,Imbiribeira
2025-02-28 13:49:47.009516,-8.03553253141958,-34.86729449586939,Homicídio,1,Casa Forte
2025-03-07 15:23:47.009516,-8.08712987266982,-34.92244288193865,Roubo,5,Boa Viagem
2024-12-10 08:19:47.009516,-8.023925318068322,-34.95901975192678,Furto,3,Várzea
2025-09-17 04:56:47.009516,-8.023381274881999,-34.900637343378285,Roubo,3,Casa Forte
2024-10-20 19:33:47.009516,-8.072898583125358,-34.89119387410094,Agressão,2,Casa Forte
2025-04-14 12:35:47.009516,-8.048861864936573,-34.892517469369444,Furto,3,Santo Amaro
2025-07-26 16:19:47.009516,-8.029500130215668,-34.90980019742527,Roubo,4,Santo Amaro
2024-11-10 05:14:47.009516,-8.056279414587381,-34.89625743701008,Agressão,1,Afogados
2025-02-20 09:56:47.009516,-8.01781065856702,-34.85453665574943,Tráfico,2,Centro
2024-12-01 07:52:47.009516,-7.97908382516142,-34.88854797493112,Roubo,2,Várzea
2025-05-26 16:34:47.009516,-8.07357958097905,-34.911201052750094,Furto,1,Afogados
2024-10-20 15:12:47.009516,-8.091431338094614,-34.91500593451288,Furto,5,Boa Viagem
2025-02-06 00:12:47.009516,-8.040885442131854,-34.90509557073033,Roubo,1,Santo Amaro
2025-06-08 11:36:47.009516,-8.028353124846216,-34.85089780114508,Tráfico,2,Várzea
2025-09-17 02:35:47.009516,-8.056925991215344,-34.905499021285785,Homicídio,4,Afogados
2024-12-03 13:22:47.009516,-8.00640218010037,-34.90059383033562,Furto,5,Boa Viagem
2025-01-04 13:12:47.009516,-8.090158173991698,-34.91446940712809,Furto,5,Boa Viagem
2025-08-24 15:59:47.009516,-8.029212441309053,-34.86703049927674,Homicídio,1,Várzea
2025-07-09 17:34:47.009516,-8.068175824622768,-34.84120488235766,Agressão,1,Imbiribeira
2025-06-20 05:02:47.009516,-7.998418662813782,-34.88648160851706,Roubo,2,Boa Viagem
2024-10-31 06:36:47.009516,-7.990224539404958,-34.89751681288644,Tráfico,1,Várzea
2025-05-03 08:30:47.009516,-8.0729996976335,-34.89889651500477,Roubo,1,Centro
2025-07-15 23:54:47.009516,-8.066486714077259,-34.97152920366357,Homicídio,1,Boa Viagem
2025-09-03 11:14:47.009516,-8.024212363390607,-34.87764547407146,Agressão,2,Imbiribeira
2025-03-31 08:59:47.009516,-8.061613919493686,-34.89597500752012,Roubo,4,Imbiribeira
2025-03-08 09:25:47.009516,-8.051362336537968,-34.887149738480176,Furto,2,Casa Forte
2025-08-25 22:36:47.009516,-8.049238347383728,-34.92134386582251,Homicídio,3,Afogados
2025-02-28 03:09:47.009516,-8.10759019468593,-34.91153370636931,Tráfico,1,Afogados
2025-08-06 12:26:47.009516,-8.050415132382827,-34.912330748095094,Tráfico,3,Várzea
2024-12-08 11:49:47.009516,-8.070691833221925,-34.86935131047781,Furto,3,Boa Viagem
2025-01-22 04:30:47.009516,-8.064793684671994,-34.91136279509809,Roubo,5,Afogados
2025-04-04 02:35:47.009516,-8.006691039895935,-34.837520190336704,Furto,2,Várzea
2024-11-07 01:34:47.009516,-8.087695206828379,-34.88707412742955,Agressão,3,Afogados
2024-10-22 05:26:47.009516,-8.025603844397562,-34.93827047979987,Tráfico,2,Afogados
2024-12-09 06:47:47.009516,-8.058368887909955,-34.90385638879756,Tráfico,5,Centro
2025-03-19 20:38:47.009516,-8.058392805054876,-34.91955025366469,Roubo,4,Várzea
2024-11-20 07:15:47.009516,-8.026288843118449,-34.9658314740946,Tráfico,4,Afogados
